metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
9457,1052,15126,1287,305,13,23-09-2016
9458,1052,19614,1118,381,124,11-10-2016
9459,1053,17140,524,122,123,20-02-2016
9460,1053,8423,605,117,19,22-02-2016
9461,1053,23943,1167,46,194,24-02-2016
9462,1053,8789,448,462,21,17-02-2016
9463,1053,4165,84,187,56,25-02-2016
9464,1053,15168,440,311,36,18-02-2016
9465,1053,19009,1370,265,103,19-02-2016
9466,1053,12577,1023,325,27,27-02-2016
9467,1053,8559,763,405,132,23-02-2016
9468,1053,19505,1376,238,152,14-02-2016
9469,1053,10054,388,234,75,16-02-2016
9470,1053,3416,395,184,106,21-02-2016
9471,1054,5222,333,143,125,18-03-2017
9472,1054,19397,1487,240,190,22-03-2017
9473,1054,16634,1012,121,161,02-04-2017
9474,1054,6617,543,59,58,19-03-2017
9475,1054,17614,1097,427,152,26-03-2017
9476,1054,11337,818,294,29,01-04-2017
9477,1054,9858,727,402,18,17-03-2017
9478,1054,11233,512,431,67,28-03-2017
9479,1054,11326,993,456,77,21-03-2017
9480,1054,7170,521,281,123,03-04-2017
9481,1054,10586,1204,375,86,31-03-2017
9482,1054,12337,352,432,190,20-03-2017
9483,1054,21098,556,152,84,12-03-2017
9484,1055,17721,629,349,8,25-07-2016
9485,1055,23253,2288,367,28,07-07-2016
9486,1055,5992,416,22,35,05-07-2016
9487,1055,5009,473,178,34,21-07-2016
9488,1055,22208,1454,226,50,19-07-2016
9489,1055,5904,609,379,105,26-07-2016
9490,1055,4818,474,442,160,31-07-2016
9491,1055,10147,1049,12,99,20-07-2016
9492,1055,4241,278,426,182,18-07-2016
9493,1055,3505,380,357,108,23-07-2016
9494,1055,13486,286,231,159,09-07-2016
9495,1055,14346,570,445,130,08-07-2016
9496,1055,7368,823,79,73,30-06-2016
9497,1055,23249,2444,239,87,15-07-2016
9498,1055,21169,1290,99,61,17-07-2016
9499,1056,7685,480,0,188,22-09-2016
9500,1056,22756,476,327,183,09-09-2016
9501,1056,13871,684,152,42,16-09-2016
9502,1056,8179,877,215,165,11-09-2016
9503,1056,20829,511,197,47,08-09-2016
9504,1056,13277,506,212,155,08-10-2016
9505,1056,9645,1101,204,42,10-10-2016
9506,1056,9341,191,92,195,30-09-2016
9507,1056,21214,700,425,46,14-09-2016
9508,1057,21012,2069,346,77,09-06-2017
9509,1057,23263,1695,452,140,08-06-2017
9510,1057,13599,1217,149,100,04-06-2017
9511,1057,3880,150,74,173,03-06-2017
9512,1057,6004,699,443,181,07-06-2017
9513,1057,16478,1113,377,199,06-06-2017
9514,1057,24824,913,153,112,02-06-2017
9515,1057,6617,488,267,35,01-06-2017
9516,1057,12039,560,218,27,10-06-2017
9517,1057,8183,697,440,31,30-05-2017
9518,1057,24187,1172,472,40,13-06-2017
9519,1057,23341,2748,354,93,31-05-2017
9520,1057,15486,951,246,112,12-06-2017
9521,1057,12101,386,345,141,11-06-2017
9522,1058,21873,614,344,156,14-07-2017
9523,1058,22620,829,103,34,11-07-2017
9524,1058,15065,467,101,49,07-07-2017
9525,1058,13121,1443,9,195,15-07-2017
9526,1058,22791,2033,127,19,13-07-2017
9527,1058,24627,2731,457,115,10-07-2017
9528,1058,22667,2215,191,138,19-07-2017
9529,1058,17168,1515,271,53,18-07-2017
9530,1058,22072,528,49,25,23-07-2017
9531,1058,22228,1485,322,17,09-07-2017
9532,1058,15866,1462,467,67,20-07-2017
9533,1058,9003,656,120,62,08-07-2017
9534,1059,4422,138,181,155,02-05-2017
9535,1059,12648,508,140,122,01-05-2017
9536,1059,22901,2049,311,39,12-05-2017
9537,1059,3062,305,293,30,04-05-2017
9538,1059,8521,269,486,88,07-05-2017
9539,1059,14782,309,237,146,03-05-2017
9540,1059,12899,1394,145,117,05-05-2017
9541,1059,4054,233,65,195,10-05-2017
9542,1059,21683,2499,259,3,08-05-2017
9543,1059,3442,311,76,190,06-05-2017
9544,1059,24242,2063,269,60,14-05-2017
9545,1060,19182,1469,72,92,02-03-2017
9546,1060,22202,1981,374,87,12-02-2017
9547,1060,9165,833,136,7,19-02-2017
9548,1060,23564,2394,254,122,27-02-2017
9549,1060,17623,1953,223,56,13-02-2017
9550,1060,6474,309,297,119,18-02-2017
9551,1061,19525,1202,331,195,21-08-2016
9552,1061,13180,1301,301,186,19-08-2016
9553,1061,18366,1912,137,143,23-08-2016
9554,1061,8421,412,14,128,17-08-2016
9555,1061,22901,1884,142,4,15-08-2016
9556,1061,12146,1304,370,178,22-08-2016
9557,1061,14774,1480,450,15,24-08-2016
9558,1061,23916,1436,93,36,18-08-2016
9559,1061,21001,2516,240,121,20-08-2016
9560,1061,17626,2073,389,27,16-08-2016
9561,1062,15314,1104,201,131,04-07-2017
9562,1062,22031,712,449,63,02-07-2017
9563,1062,9606,268,132,198,14-07-2017
9564,1062,16717,1455,132,81,27-06-2017
9565,1062,10808,339,285,162,17-07-2017
9566,1063,15581,623,329,167,10-03-2016
9567,1063,20968,851,188,0,21-02-2016
9568,1063,4907,440,290,138,19-02-2016
9569,1063,22697,2667,37,52,11-03-2016
9570,1063,7186,714,335,76,08-03-2016
9571,1063,14423,1252,433,85,02-03-2016
9572,1063,22377,625,375,68,03-03-2016
9573,1063,3041,189,368,119,05-03-2016
9574,1063,3570,239,312,14,24-02-2016
9575,1063,11586,579,196,82,06-03-2016
9576,1063,16463,1245,488,77,17-03-2016
9577,1063,18962,1355,430,24,18-02-2016
9578,1063,20276,615,333,78,07-03-2016
9579,1063,16242,1216,461,59,04-03-2016
9580,1064,17965,1550,19,155,04-05-2017
9581,1064,7381,362,428,143,11-05-2017
9582,1064,8404,814,267,31,29-04-2017
9583,1064,4398,316,393,62,22-05-2017
9584,1064,20811,1442,493,39,16-05-2017
9585,1064,8913,748,438,1,28-05-2017
9586,1064,17861,1874,481,49,18-05-2017
9587,1064,6231,396,385,62,27-05-2017
9588,1064,14615,554,146,186,17-05-2017
9589,1064,17274,1356,83,102,02-05-2017
9590,1064,23911,525,246,170,21-05-2017
9591,1064,3454,355,329,45,10-05-2017
9592,1064,8603,785,138,162,12-05-2017
9593,1065,13876,1018,213,121,07-12-2017
9594,1065,15094,1136,62,164,04-01-2018
9595,1065,7677,404,360,52,11-12-2017
9596,1065,8194,261,407,125,20-12-2017
9597,1065,4649,385,95,89,07-01-2018
9598,1065,24465,1919,392,171,27-12-2017
9599,1065,12297,1272,120,90,08-12-2017
9600,1065,9658,707,353,56,30-12-2017
9601,1066,14691,639,57,25,02-05-2016
9602,1066,16060,1515,114,120,28-04-2016
9603,1066,5112,401,259,181,22-04-2016
9604,1066,18401,587,178,62,14-04-2016
9605,1066,5301,290,70,44,09-05-2016
9606,1066,15793,869,428,79,10-05-2016
9607,1066,24200,1165,153,29,13-05-2016
9608,1066,10296,1039,278,51,26-04-2016
9609,1066,17834,912,289,146,19-05-2016
9610,1066,3836,126,134,72,01-05-2016
9611,1067,20625,1474,131,53,01-10-2017
9612,1067,10348,567,144,111,04-09-2017
9613,1067,6640,296,482,11,03-09-2017
9614,1067,14428,653,345,129,07-09-2017
9615,1067,23940,2642,489,14,23-09-2017
9616,1067,13097,1303,490,59,13-09-2017
9617,1067,20101,671,370,24,20-09-2017
9618,1067,14711,1287,195,83,30-09-2017
9619,1067,5931,683,487,67,31-08-2017
9620,1067,17240,552,223,24,14-09-2017
9621,1067,22416,1619,432,35,17-09-2017
9622,1068,16176,439,85,128,24-10-2016
9623,1068,3398,83,484,115,15-10-2016
9624,1068,13186,1357,462,26,14-10-2016
9625,1068,10295,595,211,143,23-10-2016
9626,1068,22456,1982,16,144,19-10-2016
9627,1069,4582,397,206,125,31-03-2016
9628,1069,21544,1327,328,172,07-04-2016
9629,1069,8155,460,200,81,04-04-2016
9630,1069,16402,1646,232,74,18-03-2016
9631,1069,24278,1187,4,56,29-03-2016
9632,1070,21379,515,419,132,09-01-2017
9633,1070,16787,1840,335,84,15-01-2017
9634,1070,3005,190,292,143,10-01-2017
9635,1070,13527,1435,264,171,19-01-2017
9636,1070,16179,1315,403,157,07-01-2017
9637,1070,13189,1150,205,34,25-01-2017
9638,1070,21994,1284,384,105,12-01-2017
9639,1070,11890,491,372,31,20-01-2017
9640,1070,9507,706,36,184,22-01-2017
9641,1070,23248,2322,253,182,08-01-2017
9642,1070,12847,1422,434,83,24-01-2017
9643,1070,9214,200,255,195,11-01-2017
9644,1070,10153,348,36,78,14-01-2017
9645,1071,22162,629,401,163,02-07-2017
9646,1071,9424,760,237,81,23-06-2017
9647,1071,19242,2031,402,175,29-06-2017
9648,1071,15025,1679,389,193,10-07-2017
9649,1071,10401,1042,456,4,14-07-2017
9650,1071,23527,705,388,65,03-07-2017
9651,1071,4548,271,155,123,04-07-2017
9652,1072,19922,1110,237,20,29-10-2016
9653,1072,15360,464,139,47,09-11-2016
9654,1072,14877,974,137,195,12-11-2016
9655,1072,10725,713,327,101,22-10-2016
9656,1072,22506,1815,431,188,13-11-2016
9657,1072,12792,545,83,110,19-11-2016
9658,1072,14712,425,366,67,18-11-2016
9659,1072,17064,879,455,27,30-10-2016
9660,1072,8096,276,327,56,23-11-2016
9661,1072,12532,884,328,146,16-11-2016
9662,1072,24705,2741,369,169,21-11-2016
9663,1073,14489,910,415,162,16-01-2017
9664,1073,24676,518,143,94,15-01-2017
9665,1073,20193,1270,397,17,17-01-2017
9666,1073,5553,276,427,66,18-01-2017
9667,1073,21479,559,353,190,19-01-2017
9668,1073,5433,284,47,109,21-01-2017
9669,1073,10435,943,50,186,14-01-2017
9670,1073,16315,1196,218,194,20-01-2017
9671,1073,9493,214,423,133,13-01-2017
9672,1074,15408,1835,403,193,11-04-2016
9673,1074,9015,281,107,151,17-03-2016
9674,1074,22513,1786,218,89,26-03-2016
9675,1074,13615,1576,470,21,10-04-2016
9676,1074,6826,296,103,181,08-04-2016
9677,1075,12725,1458,138,55,10-03-2017
9678,1075,10609,1222,485,115,15-03-2017
9679,1075,15443,760,473,39,21-03-2017
9680,1075,19431,1582,265,162,17-03-2017
9681,1075,4262,368,342,160,05-03-2017
9682,1075,4563,496,486,28,14-03-2017
9683,1075,16722,869,6,98,03-03-2017
9684,1075,4973,255,253,103,18-03-2017
9685,1075,20769,2108,353,74,08-03-2017
9686,1075,11071,751,244,96,13-03-2017
9687,1075,8269,473,24,28,22-03-2017
9688,1075,6958,408,109,197,02-03-2017
9689,1075,8170,425,483,129,09-03-2017
9690,1075,22355,2546,203,157,16-03-2017
9691,1075,18557,1627,465,125,23-03-2017
9692,1076,6610,685,230,16,21-10-2016
9693,1076,6279,539,453,117,27-10-2016
9694,1076,18274,1677,421,15,09-10-2016
9695,1076,8237,925,461,57,30-10-2016
9696,1076,17344,533,409,66,15-10-2016
9697,1076,14086,1490,394,171,26-10-2016
9698,1076,8901,577,455,90,08-10-2016
9699,1077,7852,841,380,33,29-11-2017
9700,1077,11968,917,383,175,02-12-2017
9701,1077,13431,1397,53,55,24-11-2017
9702,1077,15673,1471,214,14,22-11-2017
9703,1077,24019,1541,261,127,04-12-2017
9704,1077,13479,417,178,33,28-11-2017
9705,1077,21763,2329,208,34,03-12-2017
9706,1077,14824,1264,431,150,27-11-2017
9707,1077,21009,2157,473,178,23-11-2017
9708,1077,7643,259,21,163,30-11-2017
9709,1078,16944,617,68,54,06-03-2017
9710,1078,22858,491,32,128,26-02-2017
9711,1078,5920,129,301,145,02-03-2017
9712,1078,12557,1064,278,39,09-03-2017
9713,1078,20582,1196,92,136,15-03-2017
9714,1078,13075,1314,283,38,07-03-2017
9715,1078,22949,2121,256,148,17-03-2017
9716,1078,18865,785,3,157,18-02-2017
9717,1078,20964,1094,337,39,28-02-2017
9718,1078,4697,450,183,103,04-03-2017
9719,1078,10541,753,217,65,13-03-2017
9720,1078,16891,1947,2,79,23-02-2017
9721,1079,24549,1138,134,158,29-11-2017
9722,1079,8695,529,296,89,27-11-2017
9723,1079,9621,975,60,47,15-11-2017
9724,1079,7145,798,421,165,11-11-2017
9725,1079,4237,314,344,164,18-12-2017
9726,1079,5337,602,66,110,25-11-2017
9727,1079,3212,245,36,187,07-12-2017
9728,1079,8299,230,21,94,24-11-2017
9729,1079,7841,743,135,189,05-12-2017
9730,1079,4019,360,200,39,13-12-2017
9731,1080,9026,644,29,196,08-05-2017
9732,1080,23029,2199,91,193,07-05-2017
9733,1080,3445,226,120,95,13-05-2017
9734,1080,24280,2705,167,180,19-05-2017
9735,1080,18458,801,192,70,10-05-2017
9736,1080,19991,2265,408,26,11-05-2017
9737,1080,17036,745,47,159,06-05-2017
9738,1080,3615,291,83,193,15-05-2017
9739,1081,20161,1683,268,48,13-10-2016
9740,1081,21767,1505,288,22,03-10-2016
9741,1081,17507,1665,471,0,19-10-2016
9742,1081,12639,1002,351,22,06-10-2016
9743,1081,13325,964,431,48,25-10-2016
9744,1081,10410,651,79,76,12-10-2016
9745,1081,11466,1305,441,186,24-10-2016
9746,1081,21229,1266,313,133,15-10-2016
9747,1081,15112,989,432,79,09-10-2016
9748,1081,21390,1171,368,157,05-10-2016
9749,1082,24563,1504,318,176,09-05-2017
9750,1082,22780,692,99,51,04-05-2017
9751,1082,6190,537,485,182,06-05-2017
9752,1082,16068,635,103,159,02-05-2017
9753,1082,21154,1905,463,28,01-05-2017
9754,1082,21266,1467,90,107,07-05-2017
9755,1082,17194,1068,217,103,28-04-2017
9756,1082,20465,1507,198,83,05-05-2017
9757,1082,4288,419,158,121,03-05-2017
9758,1083,20469,1960,99,170,25-05-2016
9759,1083,20951,1537,454,59,29-05-2016
9760,1083,6687,427,162,51,20-05-2016
9761,1083,17326,1651,166,6,30-05-2016
9762,1083,8476,816,466,181,21-05-2016
9763,1083,4578,212,466,142,23-05-2016
9764,1083,7616,230,106,179,07-06-2016
9765,1084,5082,398,75,2,22-09-2017
9766,1084,13004,975,145,143,28-09-2017
9767,1084,21828,730,171,90,14-10-2017
9768,1084,22775,1817,190,147,19-10-2017
9769,1084,22371,1133,288,73,18-10-2017
9770,1084,5565,373,52,146,16-10-2017
9771,1084,22025,2164,0,9,29-09-2017
9772,1084,13883,899,286,53,24-09-2017
9773,1084,10141,931,469,5,05-10-2017
9774,1084,3847,89,79,27,25-09-2017
9775,1084,22638,2128,76,127,08-10-2017
9776,1084,23448,1656,252,23,19-09-2017
9777,1084,16561,1767,336,80,23-10-2017
9778,1085,9886,846,82,73,13-12-2016
9779,1085,5473,606,145,89,05-12-2016
9780,1085,13026,541,364,112,09-12-2016
9781,1085,19981,1296,407,135,10-12-2016
9782,1085,17430,1027,315,161,06-12-2016
9783,1085,13789,510,220,105,08-12-2016
9784,1085,23589,1942,221,143,11-12-2016
9785,1085,19298,1806,103,157,12-12-2016
9786,1085,12073,721,355,134,07-12-2016
9787,1086,9177,527,160,145,20-02-2016
9788,1086,20110,994,303,27,01-03-2016
9789,1086,23496,2477,490,195,13-02-2016
9790,1086,11881,556,25,177,16-02-2016
9791,1086,22520,741,221,156,24-02-2016
9792,1086,17360,443,303,53,26-02-2016
9793,1086,14554,1450,32,199,28-02-2016
9794,1087,24720,2561,364,43,04-11-2017
9795,1087,4561,405,218,118,15-11-2017
9796,1087,5154,525,196,95,05-11-2017
9797,1087,15685,487,163,80,11-11-2017
9798,1087,5847,313,80,65,06-11-2017
9799,1087,9753,548,455,149,20-11-2017
9800,1087,18728,421,389,95,18-11-2017
9801,1087,6236,536,414,172,10-11-2017
9802,1087,16463,1524,373,91,17-11-2017
9803,1087,18658,1431,327,105,16-11-2017
9804,1088,9783,752,156,64,25-07-2017
9805,1088,24673,1231,343,105,23-07-2017
9806,1088,21652,1273,121,22,15-08-2017
9807,1088,16669,1758,75,25,24-07-2017
9808,1088,17939,973,136,67,29-07-2017
9809,1088,10006,984,62,124,13-08-2017
9810,1088,8475,460,309,108,14-08-2017
9811,1088,22410,1137,390,150,05-08-2017
9812,1089,10555,576,38,49,17-01-2018
9813,1089,10265,1063,270,127,04-01-2018
9814,1089,9856,475,459,80,23-12-2017
9815,1089,23438,552,61,187,30-12-2017
9816,1089,4724,247,357,17,02-02-2018
9817,1089,4777,137,170,35,29-01-2018
9818,1089,21324,1474,237,53,03-01-2018
9819,1089,23821,496,220,99,10-01-2018
9820,1089,6326,681,437,18,25-12-2017
9821,1089,20058,2132,357,13,20-01-2018
9822,1089,15462,1830,32,8,16-01-2018
9823,1089,13647,1561,154,160,31-01-2018
9824,1089,23929,1530,443,198,01-01-2018
9825,1089,24200,1744,481,166,06-01-2018
9826,1090,19787,1361,109,196,04-06-2016
9827,1090,7686,334,290,68,01-06-2016
9828,1090,9442,772,473,182,08-06-2016
9829,1090,15275,1597,49,10,06-06-2016
9830,1090,11679,420,245,57,30-05-2016
9831,1090,22006,1445,211,91,03-06-2016
9832,1090,10173,329,172,164,07-06-2016
9833,1090,24460,2923,220,149,02-06-2016
9834,1090,20419,1762,122,77,05-06-2016
9835,1091,14171,433,350,42,20-10-2016
9836,1091,11716,487,46,6,25-09-2016
9837,1091,10398,554,214,12,13-10-2016
9838,1091,10185,1195,385,162,28-09-2016
9839,1091,5467,301,222,29,16-10-2016
9840,1091,12044,890,245,143,08-10-2016
9841,1091,9819,771,265,166,01-10-2016
9842,1091,21186,2232,246,150,12-10-2016
9843,1092,6019,670,412,58,21-03-2017
9844,1092,20484,2036,134,19,08-03-2017
9845,1092,10870,922,92,5,30-03-2017
9846,1092,20999,1047,141,80,23-03-2017
9847,1092,7477,737,63,78,13-03-2017
9848,1092,8262,811,105,99,25-03-2017
9849,1092,14898,851,199,117,22-03-2017
9850,1092,22828,2114,372,148,18-03-2017
9851,1092,23968,569,55,18,14-03-2017
9852,1093,19504,1874,144,47,29-05-2016
9853,1093,17257,1314,463,35,21-05-2016
9854,1093,13803,1113,31,22,04-06-2016
9855,1093,9341,1046,213,72,09-06-2016
9856,1093,17043,1639,396,90,22-05-2016
9857,1093,7730,877,227,137,26-05-2016
9858,1093,9879,373,247,47,13-06-2016
9859,1093,17725,420,377,53,19-05-2016
9860,1093,13901,570,262,66,20-05-2016
9861,1094,20264,2007,240,25,28-09-2016
9862,1094,14049,1423,50,57,17-09-2016
9863,1094,6087,235,451,32,01-10-2016
9864,1094,15032,1581,85,67,08-09-2016
9865,1094,7216,583,209,98,12-09-2016
9866,1094,19029,563,282,164,05-10-2016
9867,1095,16271,518,336,157,23-11-2017
9868,1095,21992,1599,428,55,13-11-2017
9869,1095,9238,787,392,66,24-11-2017
9870,1095,14315,1539,154,51,26-11-2017
9871,1095,23254,1995,42,183,12-11-2017
9872,1095,3139,166,336,151,11-11-2017
9873,1095,18068,1524,49,50,14-11-2017
9874,1095,6336,532,227,30,30-11-2017
9875,1096,21445,1839,181,191,29-06-2017
9876,1096,7412,881,202,142,10-06-2017
9877,1096,14657,1418,250,46,16-06-2017
9878,1096,5545,294,185,172,09-06-2017
9879,1096,19200,948,98,198,23-06-2017
9880,1097,11120,844,24,32,23-10-2016
9881,1097,10941,534,241,14,26-10-2016
9882,1097,24865,1238,272,195,20-10-2016
9883,1097,10738,816,124,13,25-10-2016
9884,1097,22061,1494,54,75,29-10-2016
9885,1097,8125,323,177,7,22-10-2016
9886,1097,16906,958,166,139,31-10-2016
9887,1097,11150,465,413,91,27-10-2016
9888,1097,10893,232,60,43,24-10-2016
9889,1097,8900,354,162,152,21-10-2016
9890,1097,11480,281,359,101,30-10-2016
9891,1097,15182,494,152,190,28-10-2016
9892,1098,21370,2086,292,170,21-08-2016
9893,1098,13471,1376,105,11,25-08-2016
9894,1098,4939,116,387,187,20-08-2016
9895,1098,4123,268,390,178,03-09-2016
9896,1098,14646,729,193,42,17-08-2016
9897,1098,6958,515,98,116,30-08-2016
9898,1098,21136,2429,132,91,24-08-2016
9899,1098,14438,849,12,42,12-08-2016
9900,1098,11650,826,453,174,09-08-2016
9901,1098,22908,543,86,38,07-09-2016
9902,1098,15636,768,358,49,14-08-2016
9903,1098,8380,315,92,84,07-08-2016
9904,1098,8855,224,149,162,16-08-2016
9905,1098,11627,427,487,183,22-08-2016
9906,1098,17884,1908,461,84,18-08-2016
9907,1099,3547,272,170,47,14-06-2016
9908,1099,6355,333,321,38,05-07-2016
9909,1099,13736,783,152,87,26-06-2016
9910,1099,12700,1089,224,196,16-06-2016
9911,1099,3191,338,81,113,25-06-2016
9912,1099,17722,1775,23,181,24-06-2016
9913,1099,10085,821,136,71,15-06-2016
9914,1100,3018,209,164,175,21-07-2017
9915,1100,8293,641,85,57,12-07-2017
9916,1100,20888,1198,367,180,15-07-2017
9917,1100,21533,2114,105,162,03-07-2017
9918,1100,22893,678,126,158,19-07-2017
9919,1100,6574,539,171,145,17-07-2017
9920,1100,20384,1101,340,93,23-07-2017
9921,1100,23800,2785,209,46,10-07-2017
9922,1100,15493,641,389,108,03-08-2017
9923,1100,19069,1035,247,15,10-08-2017
9924,1100,6457,299,336,78,06-08-2017
9925,1100,16203,701,475,114,05-07-2017
9926,1100,10992,393,127,22,28-07-2017
9927,1101,6507,772,429,175,01-07-2017
9928,1101,15518,1588,50,3,30-07-2017
9929,1101,21423,556,356,65,02-07-2017
9930,1101,8122,381,344,141,04-07-2017
9931,1101,4097,482,81,195,26-07-2017
9932,1101,21959,2086,261,1,13-07-2017
9933,1101,8929,735,343,162,30-06-2017
9934,1101,17211,934,229,192,31-07-2017
9935,1101,18026,380,276,164,22-07-2017
9936,1101,12179,1416,197,169,16-07-2017
9937,1101,5371,421,79,96,18-07-2017
9938,1101,18661,994,254,69,29-06-2017
9939,1101,6254,368,135,169,27-07-2017
9940,1101,11479,465,480,156,21-07-2017
9941,1102,12151,1410,341,194,10-05-2016
9942,1102,11597,748,155,52,12-05-2016
9943,1102,15567,910,342,108,17-05-2016
9944,1102,20549,1599,354,179,13-05-2016
9945,1102,14044,583,23,190,09-05-2016
9946,1102,4871,180,273,170,15-05-2016
9947,1102,18209,1159,238,46,08-05-2016
9948,1103,19067,1709,328,45,04-10-2017
9949,1103,22947,1672,249,53,30-09-2017
9950,1103,21826,768,374,4,29-09-2017
9951,1103,5223,361,355,84,08-10-2017
9952,1103,24438,1960,35,77,05-10-2017
9953,1103,5805,596,409,15,25-09-2017
9954,1103,6089,240,272,135,24-09-2017
9955,1103,5921,578,327,64,28-09-2017
9956,1103,6629,258,27,31,21-09-2017
9957,1103,23228,2187,264,142,06-10-2017
9958,1103,23237,1849,200,199,03-10-2017
9959,1104,12586,919,193,51,09-05-2016
9960,1104,15013,902,96,184,04-05-2016
9961,1104,19274,1573,378,84,15-05-2016
9962,1104,13811,1507,189,100,10-05-2016
9963,1104,3958,431,480,1,06-05-2016
9964,1104,6524,533,401,29,23-04-2016
9965,1104,18633,1127,423,189,03-05-2016
9966,1104,15192,1073,65,75,27-04-2016
9967,1105,14185,1171,237,34,20-05-2016
9968,1105,4671,520,238,129,11-05-2016
9969,1105,10592,963,321,28,30-05-2016
9970,1105,10047,931,311,175,29-04-2016
9971,1105,3995,208,353,129,26-05-2016
9972,1105,9790,937,374,159,03-05-2016
9973,1105,17529,852,36,31,08-05-2016
9974,1105,11350,603,204,6,18-05-2016
9975,1105,24629,1633,271,108,28-04-2016
9976,1105,24464,1034,40,30,10-05-2016
9977,1105,16681,1034,428,39,04-05-2016
9978,1106,3070,91,319,59,14-05-2017
9979,1106,17415,1474,153,160,13-05-2017
9980,1106,7773,220,90,56,08-05-2017
9981,1106,21643,1403,360,20,11-05-2017
9982,1106,17077,1100,0,144,10-05-2017
9983,1106,18063,630,440,140,15-05-2017
9984,1106,23460,1041,60,9,09-05-2017
9985,1106,21370,1077,345,66,12-05-2017
9986,1106,11266,1005,455,0,16-05-2017
9987,1107,4802,183,204,40,15-03-2017
9988,1107,6243,472,370,13,31-03-2017
9989,1107,20738,1325,215,182,11-04-2017
9990,1107,16220,1494,293,193,26-03-2017
9991,1107,23482,1639,182,139,22-03-2017
9992,1107,3204,217,373,66,09-04-2017
9993,1107,10103,249,41,39,04-04-2017
9994,1107,8350,986,297,73,12-04-2017
9995,1107,18090,1719,195,19,06-04-2017
9996,1107,11284,1313,243,64,12-03-2017
9997,1107,4822,161,381,67,18-03-2017
9998,1107,23728,1285,73,85,16-03-2017
9999,1108,18435,779,6,170,11-06-2016
10000,1108,17453,447,399,146,25-05-2016
10001,1108,12793,1315,384,112,26-05-2016
10002,1108,23001,1572,436,183,04-06-2016
10003,1108,14211,1551,450,158,30-05-2016
10004,1108,19112,1098,230,87,15-06-2016
10005,1109,7739,176,319,78,05-07-2017
10006,1109,23430,1521,303,131,27-06-2017
